,word,tf,abstract,url,date
112906,positive_emotion,1.0,Oksana Vasyakina’s first novel is a family history and a reflection on womanhood.,https://www.nytimes.com/2023/09/05/books/review/oksana-vasyakina-wound.html,2023-09-05
112908,help,1.0,"Costco is popular for its low prices, but shopping there can take time. Does Amazon’s Subscribe & Save service provide a better alternative?",https://www.nytimes.com/2011/03/05/your-money/05money.html,2011-03-04
112920,occupation,1.0,"Costco is popular for its low prices, but shopping there can take time. Does Amazon’s Subscribe & Save service provide a better alternative?",https://www.nytimes.com/2011/03/05/your-money/05money.html,2011-03-04
112926,attractive,1.0,"Costco is popular for its low prices, but shopping there can take time. Does Amazon’s Subscribe & Save service provide a better alternative?",https://www.nytimes.com/2011/03/05/your-money/05money.html,2011-03-04
112959,optimism,1.0,"Costco is popular for its low prices, but shopping there can take time. Does Amazon’s Subscribe & Save service provide a better alternative?",https://www.nytimes.com/2011/03/05/your-money/05money.html,2011-03-04
112968,business,1.0,"Costco is popular for its low prices, but shopping there can take time. Does Amazon’s Subscribe & Save service provide a better alternative?",https://www.nytimes.com/2011/03/05/your-money/05money.html,2011-03-04
112992,healing,1.0,"Costco is popular for its low prices, but shopping there can take time. Does Amazon’s Subscribe & Save service provide a better alternative?",https://www.nytimes.com/2011/03/05/your-money/05money.html,2011-03-04
113007,hearing,1.0,"Costco is popular for its low prices, but shopping there can take time. Does Amazon’s Subscribe & Save service provide a better alternative?",https://www.nytimes.com/2011/03/05/your-money/05money.html,2011-03-04
113019,dominant_personality,1.0,"Costco is popular for its low prices, but shopping there can take time. Does Amazon’s Subscribe & Save service provide a better alternative?",https://www.nytimes.com/2011/03/05/your-money/05money.html,2011-03-04
113030,shopping,1.0,"Costco is popular for its low prices, but shopping there can take time. Does Amazon’s Subscribe & Save service provide a better alternative?",https://www.nytimes.com/2011/03/05/your-money/05money.html,2011-03-04
113034,phone,1.0,"Costco is popular for its low prices, but shopping there can take time. Does Amazon’s Subscribe & Save service provide a better alternative?",https://www.nytimes.com/2011/03/05/your-money/05money.html,2011-03-04
113086,friends,1.0,"Costco is popular for its low prices, but shopping there can take time. Does Amazon’s Subscribe & Save service provide a better alternative?",https://www.nytimes.com/2011/03/05/your-money/05money.html,2011-03-04
113096,giving,2.0,"Costco is popular for its low prices, but shopping there can take time. Does Amazon’s Subscribe & Save service provide a better alternative?",https://www.nytimes.com/2011/03/05/your-money/05money.html,2011-03-04
113100,positive_emotion,1.0,"Costco is popular for its low prices, but shopping there can take time. Does Amazon’s Subscribe & Save service provide a better alternative?",https://www.nytimes.com/2011/03/05/your-money/05money.html,2011-03-04
113207,trust,1.0,"A sprawling expo center in the Polish capital has given some 25,000 refugees a safe place to recharge before journeying on.",https://www.nytimes.com/2022/03/21/world/europe/polish-border-refugees.html,2022-03-22
113311,family,1.0,"India opened a formal investigation into Jeff Bezos’ Amazon and its leading rival, Flipkart, just before his first visit in five years.",https://www.nytimes.com/2020/01/13/technology/amazon-bezos-india-antitrust.html,2020-01-13
113312,vacation,1.0,"India opened a formal investigation into Jeff Bezos’ Amazon and its leading rival, Flipkart, just before his first visit in five years.",https://www.nytimes.com/2020/01/13/technology/amazon-bezos-india-antitrust.html,2020-01-13
113313,crime,1.0,"India opened a formal investigation into Jeff Bezos’ Amazon and its leading rival, Flipkart, just before his first visit in five years.",https://www.nytimes.com/2020/01/13/technology/amazon-bezos-india-antitrust.html,2020-01-13
113329,tourism,1.0,"India opened a formal investigation into Jeff Bezos’ Amazon and its leading rival, Flipkart, just before his first visit in five years.",https://www.nytimes.com/2020/01/13/technology/amazon-bezos-india-antitrust.html,2020-01-13
113348,stealing,1.0,"India opened a formal investigation into Jeff Bezos’ Amazon and its leading rival, Flipkart, just before his first visit in five years.",https://www.nytimes.com/2020/01/13/technology/amazon-bezos-india-antitrust.html,2020-01-13
113368,leader,1.0,"India opened a formal investigation into Jeff Bezos’ Amazon and its leading rival, Flipkart, just before his first visit in five years.",https://www.nytimes.com/2020/01/13/technology/amazon-bezos-india-antitrust.html,2020-01-13
113394,communication,1.0,"India opened a formal investigation into Jeff Bezos’ Amazon and its leading rival, Flipkart, just before his first visit in five years.",https://www.nytimes.com/2020/01/13/technology/amazon-bezos-india-antitrust.html,2020-01-13
113413,meeting,1.0,"India opened a formal investigation into Jeff Bezos’ Amazon and its leading rival, Flipkart, just before his first visit in five years.",https://www.nytimes.com/2020/01/13/technology/amazon-bezos-india-antitrust.html,2020-01-13
113439,traveling,1.0,"India opened a formal investigation into Jeff Bezos’ Amazon and its leading rival, Flipkart, just before his first visit in five years.",https://www.nytimes.com/2020/01/13/technology/amazon-bezos-india-antitrust.html,2020-01-13
113458,party,1.0,"India opened a formal investigation into Jeff Bezos’ Amazon and its leading rival, Flipkart, just before his first visit in five years.",https://www.nytimes.com/2020/01/13/technology/amazon-bezos-india-antitrust.html,2020-01-13
113472,competing,1.0,"India opened a formal investigation into Jeff Bezos’ Amazon and its leading rival, Flipkart, just before his first visit in five years.",https://www.nytimes.com/2020/01/13/technology/amazon-bezos-india-antitrust.html,2020-01-13
113474,friends,1.0,"India opened a formal investigation into Jeff Bezos’ Amazon and its leading rival, Flipkart, just before his first visit in five years.",https://www.nytimes.com/2020/01/13/technology/amazon-bezos-india-antitrust.html,2020-01-13
113476,achievement,1.0,"India opened a formal investigation into Jeff Bezos’ Amazon and its leading rival, Flipkart, just before his first visit in five years.",https://www.nytimes.com/2020/01/13/technology/amazon-bezos-india-antitrust.html,2020-01-13
113501,aggression,1.0,The attack last month was among the first signs that Ukraine was facing a merciless war.,https://www.nytimes.com/2022/04/13/world/europe/mariupol-hospital-attack-nurse.html,2022-04-13
113534,kill,2.0,The attack last month was among the first signs that Ukraine was facing a merciless war.,https://www.nytimes.com/2022/04/13/world/europe/mariupol-hospital-attack-nurse.html,2022-04-13
113600,fight,1.0,The attack last month was among the first signs that Ukraine was facing a merciless war.,https://www.nytimes.com/2022/04/13/world/europe/mariupol-hospital-attack-nurse.html,2022-04-13
113608,war,1.0,The attack last month was among the first signs that Ukraine was facing a merciless war.,https://www.nytimes.com/2022/04/13/world/europe/mariupol-hospital-attack-nurse.html,2022-04-13
113638,torment,1.0,The attack last month was among the first signs that Ukraine was facing a merciless war.,https://www.nytimes.com/2022/04/13/world/europe/mariupol-hospital-attack-nurse.html,2022-04-13
113674,weapon,1.0,The attack last month was among the first signs that Ukraine was facing a merciless war.,https://www.nytimes.com/2022/04/13/world/europe/mariupol-hospital-attack-nurse.html,2022-04-13
113686,dance,1.0,"For years, J. Roddy Walston and the Business, a gritty four-piece rock ’n’ roll outfit from Baltimore, have toured the country in a former church van.",https://www.nytimes.com/2010/11/07/automobiles/collectibles/07EGO.html,2010-11-05
113688,wedding,1.0,"For years, J. Roddy Walston and the Business, a gritty four-piece rock ’n’ roll outfit from Baltimore, have toured the country in a former church van.",https://www.nytimes.com/2010/11/07/automobiles/collectibles/07EGO.html,2010-11-05
113750,religion,1.0,"For years, J. Roddy Walston and the Business, a gritty four-piece rock ’n’ roll outfit from Baltimore, have toured the country in a former church van.",https://www.nytimes.com/2010/11/07/automobiles/collectibles/07EGO.html,2010-11-05
113751,hipster,1.0,"For years, J. Roddy Walston and the Business, a gritty four-piece rock ’n’ roll outfit from Baltimore, have toured the country in a former church van.",https://www.nytimes.com/2010/11/07/automobiles/collectibles/07EGO.html,2010-11-05
113755,worship,1.0,"For years, J. Roddy Walston and the Business, a gritty four-piece rock ’n’ roll outfit from Baltimore, have toured the country in a former church van.",https://www.nytimes.com/2010/11/07/automobiles/collectibles/07EGO.html,2010-11-05
113796,music,1.0,"For years, J. Roddy Walston and the Business, a gritty four-piece rock ’n’ roll outfit from Baltimore, have toured the country in a former church van.",https://www.nytimes.com/2010/11/07/automobiles/collectibles/07EGO.html,2010-11-05
113818,appearance,1.0,"For years, J. Roddy Walston and the Business, a gritty four-piece rock ’n’ roll outfit from Baltimore, have toured the country in a former church van.",https://www.nytimes.com/2010/11/07/automobiles/collectibles/07EGO.html,2010-11-05
113828,fashion,1.0,"For years, J. Roddy Walston and the Business, a gritty four-piece rock ’n’ roll outfit from Baltimore, have toured the country in a former church van.",https://www.nytimes.com/2010/11/07/automobiles/collectibles/07EGO.html,2010-11-05
113885,medical_emergency,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
113899,health,2.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
113903,government,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
113931,real_estate,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
113938,business,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
113950,leader,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
113952,movement,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
113986,fabric,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
114011,work,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
114013,valuable,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
114014,warmth,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
114021,traveling,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
114027,economics,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
114046,pain,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
114051,negative_emotion,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
114055,law,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
114057,payment,1.0,The new regulation also orders insurance providers to cover cannabis products prescribed by doctors. Some of the strongest champions of the government’s move were mothers of sick children.,https://www.nytimes.com/2020/11/12/world/americas/argentina-cannabis-marijuana.html,2020-11-13
114123,optimism,1.0,Babies love books — like these — that show them their own world.,https://www.nytimes.com/2019/11/27/books/best-baby-books.html,2019-11-27
114168,love,1.0,Babies love books — like these — that show them their own world.,https://www.nytimes.com/2019/11/27/books/best-baby-books.html,2019-11-27
114214,affection,1.0,Babies love books — like these — that show them their own world.,https://www.nytimes.com/2019/11/27/books/best-baby-books.html,2019-11-27
114250,friends,1.0,Babies love books — like these — that show them their own world.,https://www.nytimes.com/2019/11/27/books/best-baby-books.html,2019-11-27
114264,positive_emotion,1.0,Babies love books — like these — that show them their own world.,https://www.nytimes.com/2019/11/27/books/best-baby-books.html,2019-11-27
114319,real_estate,1.0,What daily frustrations do you experience living in your town or city? How would you address them?,https://www.nytimes.com/2019/10/29/learning/what-grievances-do-you-have-with-your-local-community.html,2019-10-29
114320,home,1.0,What daily frustrations do you experience living in your town or city? How would you address them?,https://www.nytimes.com/2019/10/29/learning/what-grievances-do-you-have-with-your-local-community.html,2019-10-29
114362,love,1.0,What daily frustrations do you experience living in your town or city? How would you address them?,https://www.nytimes.com/2019/10/29/learning/what-grievances-do-you-have-with-your-local-community.html,2019-10-29
114364,communication,1.0,What daily frustrations do you experience living in your town or city? How would you address them?,https://www.nytimes.com/2019/10/29/learning/what-grievances-do-you-have-with-your-local-community.html,2019-10-29
114368,hygiene,1.0,What daily frustrations do you experience living in your town or city? How would you address them?,https://www.nytimes.com/2019/10/29/learning/what-grievances-do-you-have-with-your-local-community.html,2019-10-29
114388,shopping,1.0,What daily frustrations do you experience living in your town or city? How would you address them?,https://www.nytimes.com/2019/10/29/learning/what-grievances-do-you-have-with-your-local-community.html,2019-10-29
114476,vacation,1.0,"Big and small pieces of plastic make coral more prone to disease, the researchers found, but it is possible to control the impact of coastal pollution on reefs.",https://www.nytimes.com/2018/01/25/science/plastic-coral-reefs.html,2018-01-25
114493,tourism,1.0,"Big and small pieces of plastic make coral more prone to disease, the researchers found, but it is possible to control the impact of coastal pollution on reefs.",https://www.nytimes.com/2018/01/25/science/plastic-coral-reefs.html,2018-01-25
114497,beach,2.0,"Big and small pieces of plastic make coral more prone to disease, the researchers found, but it is possible to control the impact of coastal pollution on reefs.",https://www.nytimes.com/2018/01/25/science/plastic-coral-reefs.html,2018-01-25
114541,water,1.0,"Big and small pieces of plastic make coral more prone to disease, the researchers found, but it is possible to control the impact of coastal pollution on reefs.",https://www.nytimes.com/2018/01/25/science/plastic-coral-reefs.html,2018-01-25
114549,violence,1.0,"Big and small pieces of plastic make coral more prone to disease, the researchers found, but it is possible to control the impact of coastal pollution on reefs.",https://www.nytimes.com/2018/01/25/science/plastic-coral-reefs.html,2018-01-25
114589,injury,1.0,"Big and small pieces of plastic make coral more prone to disease, the researchers found, but it is possible to control the impact of coastal pollution on reefs.",https://www.nytimes.com/2018/01/25/science/plastic-coral-reefs.html,2018-01-25
114590,sailing,1.0,"Big and small pieces of plastic make coral more prone to disease, the researchers found, but it is possible to control the impact of coastal pollution on reefs.",https://www.nytimes.com/2018/01/25/science/plastic-coral-reefs.html,2018-01-25
114612,ship,1.0,"Big and small pieces of plastic make coral more prone to disease, the researchers found, but it is possible to control the impact of coastal pollution on reefs.",https://www.nytimes.com/2018/01/25/science/plastic-coral-reefs.html,2018-01-25
114615,strength,1.0,"Big and small pieces of plastic make coral more prone to disease, the researchers found, but it is possible to control the impact of coastal pollution on reefs.",https://www.nytimes.com/2018/01/25/science/plastic-coral-reefs.html,2018-01-25
114618,shape_and_size,1.0,"Big and small pieces of plastic make coral more prone to disease, the researchers found, but it is possible to control the impact of coastal pollution on reefs.",https://www.nytimes.com/2018/01/25/science/plastic-coral-reefs.html,2018-01-25
114619,power,1.0,"Big and small pieces of plastic make coral more prone to disease, the researchers found, but it is possible to control the impact of coastal pollution on reefs.",https://www.nytimes.com/2018/01/25/science/plastic-coral-reefs.html,2018-01-25
114647,ocean,2.0,"Big and small pieces of plastic make coral more prone to disease, the researchers found, but it is possible to control the impact of coastal pollution on reefs.",https://www.nytimes.com/2018/01/25/science/plastic-coral-reefs.html,2018-01-25
114688,furniture,1.0,"From simple wooden tracks to Lionel’s Pennsylvania Railroad GG1 with simulated sparks, Trainworld, in Kensington, Brooklyn, probably stocks it.",https://www.nytimes.com/2017/12/13/nyregion/all-trains-all-the-time.html,2017-12-13
114865,crime,1.0,"A man was charged with assault and endangerment after a sheriff’s deputy heard faint cries and rescued the abandoned infant. “It was just a whimper,” the deputy said.",https://www.nytimes.com/2018/07/10/us/baby-buried-alive-montana.html,2018-07-10
114867,masculine,1.0,"A man was charged with assault and endangerment after a sheriff’s deputy heard faint cries and rescued the abandoned infant. “It was just a whimper,” the deputy said.",https://www.nytimes.com/2018/07/10/us/baby-buried-alive-montana.html,2018-07-10
114900,stealing,1.0,"A man was charged with assault and endangerment after a sheriff’s deputy heard faint cries and rescued the abandoned infant. “It was just a whimper,” the deputy said.",https://www.nytimes.com/2018/07/10/us/baby-buried-alive-montana.html,2018-07-10
114947,hearing,1.0,"A man was charged with assault and endangerment after a sheriff’s deputy heard faint cries and rescued the abandoned infant. “It was just a whimper,” the deputy said.",https://www.nytimes.com/2018/07/10/us/baby-buried-alive-montana.html,2018-07-10
114968,listen,1.0,"A man was charged with assault and endangerment after a sheriff’s deputy heard faint cries and rescued the abandoned infant. “It was just a whimper,” the deputy said.",https://www.nytimes.com/2018/07/10/us/baby-buried-alive-montana.html,2018-07-10
115045,money,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115063,health,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115074,wealthy,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115103,driving,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115105,childish,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115126,healing,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115177,valuable,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115179,youth,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115191,economics,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115215,negative_emotion,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115220,friends,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115221,payment,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115225,feminine,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115227,children,1.0,The case of a 6-month-old girl left alone in a park revived concerns about the high cost of medicine and the plight of children with disabilities.,https://www.nytimes.com/2018/01/24/world/asia/china-abandoned-baby.html,2018-01-24
115238,dance,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115253,crime,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115261,government,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115266,suffering,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115272,magic,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115278,exercise,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115280,kill,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115288,stealing,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115296,business,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115297,driving,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115308,leader,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115318,sports,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115319,death,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115327,dominant_heirarchical,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115333,hiking,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115346,fight,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115348,music,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115354,war,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115358,shopping,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115363,gain,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115385,economics,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115399,terrorism,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115409,negative_emotion,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115413,law,1.0,"The government plans to outlaw the destruction of brand-new consumer products, a practice that companies use to stop goods from being stolen or sold at steep discounts.",https://www.nytimes.com/2019/06/05/world/europe/france-unsold-products.html,2019-06-05
115494,cooking,3.0,"Treat yourself to some fried chicken, paired with whatever you’d like, whether cream gravy and mashed potatoes, or braised greens.",https://www.nytimes.com/2017/09/22/dining/what-to-cook-this-weekend-newsletter.html,2017-09-22
115507,eating,1.0,"Treat yourself to some fried chicken, paired with whatever you’d like, whether cream gravy and mashed potatoes, or braised greens.",https://www.nytimes.com/2017/09/22/dining/what-to-cook-this-weekend-newsletter.html,2017-09-22
115688,cooking,2.0,"We have them, whether it’s chicken Marengo, red beans and rice or rotisserie chicken, any number of ways.",https://www.nytimes.com/2018/03/12/dining/the-best-monday-meals-newsletter.html,2018-03-12
115701,eating,2.0,"We have them, whether it’s chicken Marengo, red beans and rice or rotisserie chicken, any number of ways.",https://www.nytimes.com/2018/03/12/dining/the-best-monday-meals-newsletter.html,2018-03-12
115750,phone,1.0,"We have them, whether it’s chicken Marengo, red beans and rice or rotisserie chicken, any number of ways.",https://www.nytimes.com/2018/03/12/dining/the-best-monday-meals-newsletter.html,2018-03-12
115785,animal,1.0,"We have them, whether it’s chicken Marengo, red beans and rice or rotisserie chicken, any number of ways.",https://www.nytimes.com/2018/03/12/dining/the-best-monday-meals-newsletter.html,2018-03-12
115822,wedding,1.0,"Tales of the world’s smallest violin, how to make a marriage tidy and the “happy ending” problem.",https://www.nytimes.com/2017/06/02/briefing/11-great-stories-that-have-nothing-to-do-with-politics.html,2017-06-02
115823,domestic_work,1.0,"Tales of the world’s smallest violin, how to make a marriage tidy and the “happy ending” problem.",https://www.nytimes.com/2017/06/02/briefing/11-great-stories-that-have-nothing-to-do-with-politics.html,2017-06-02
115833,family,1.0,"Tales of the world’s smallest violin, how to make a marriage tidy and the “happy ending” problem.",https://www.nytimes.com/2017/06/02/briefing/11-great-stories-that-have-nothing-to-do-with-politics.html,2017-06-02
115992,cleaning,1.0,"Tales of the world’s smallest violin, how to make a marriage tidy and the “happy ending” problem.",https://www.nytimes.com/2017/06/02/briefing/11-great-stories-that-have-nothing-to-do-with-politics.html,2017-06-02
116074,pet,1.0,"That great war horse of the Chinese-restaurant menu, beef and broccoli, awaits.",https://www.nytimes.com/2018/04/06/dining/what-to-cook-this-weekend-newsletter.html,2018-04-06
116076,cooking,1.0,"That great war horse of the Chinese-restaurant menu, beef and broccoli, awaits.",https://www.nytimes.com/2018/04/06/dining/what-to-cook-this-weekend-newsletter.html,2018-04-06
116089,eating,1.0,"That great war horse of the Chinese-restaurant menu, beef and broccoli, awaits.",https://www.nytimes.com/2018/04/06/dining/what-to-cook-this-weekend-newsletter.html,2018-04-06
116095,death,1.0,"That great war horse of the Chinese-restaurant menu, beef and broccoli, awaits.",https://www.nytimes.com/2018/04/06/dining/what-to-cook-this-weekend-newsletter.html,2018-04-06
