,PCA Component 1,PCA Component 2,Cluster Label,URL,Abstract,Date
480,-0.03199780676877226,-0.11906160777767319,1,https://www.nytimes.com/2022/10/06/neediest-cases/for-new-yorks-food-insecure-a-lifeline-when-it-matters-most.html,Life on the economic margins grows less worrisome with the knowledge that there can still be food on the table.,2022-10-06
481,-0.030994936409685685,-0.009239561096540418,2,https://www.nytimes.com/2022/05/05/opinion/us-companies-inflation.html,Close your introductory economics textbooks and actually look at the economy.,2022-05-05
482,0.0797431635114566,0.02380350702088043,2,https://www.nytimes.com/2021/11/15/opinion/local-bookstores-holiday-supply-chain.html,"It’s time to revive the tradition of puttering about in our favorite shops, looking for something that would make a loved one’s eyes light up.",2021-11-15
483,-0.024410662562200282,-0.032198030138445126,2,https://www.nytimes.com/2023/08/13/us/west-maui-hawaii-wildfires-aid.html,"Days after the wildfire that destroyed Lahaina, those staying nearby say private volunteers have served as far more of a lifeline than federal and local agencies.",2023-08-13
484,0.28353164092189825,0.10542003390384487,3,https://www.nytimes.com/2018/08/13/well/how-to-minimize-repetitive-stress-injuries-from-carrying-a-baby.html,"The early months as a baby grows can be hard on a parent’s muscles, because none of that “weight lifting” is guided by the strengthening — or the safety — of the parent. ",2018-08-13
485,-0.020617062501887894,0.06208514158775216,4,https://www.nytimes.com/2018/06/14/well/from-a-pediatrician-lessons-for-dads-to-be.html,The class is part of a broader effort to shed scientific light on fathers’ roles in child and family well-being.,2018-06-14
486,-0.03361957468246305,-0.044245112627838944,2,https://www.nytimes.com/2017/11/22/nyregion/on-her-own-raising-twin-princesses-with-special-needs.html,"When Ingrid Batista found out her twins had Down syndrome, she committed herself to caring for them and showing the world their beauty.",2017-11-22
487,-0.035560522778522174,0.06805529983589198,7,https://www.nytimes.com/2016/10/16/business/mutfund/picking-a-portfolio-with-pokeballs.html,"If you can use augmented reality to find cartoon monsters, why not use it to capture weirdly enticing investments?",2016-10-14
488,-0.029766801608122145,-0.11306965100248675,2,https://www.nytimes.com/2018/01/09/well/family/brooklyn-india-parenting-mothers-babies-infants-new-york.html,"“She’s fine,” the doctor said. “You’re doing a good job, don’t worry too much.” I could not worry too much? That was an option?",2018-01-09
489,-0.026408595692172746,-0.02027083498178569,2,https://www.nytimes.com/2020/05/29/parenting/kids-poop-talk.html,‘Poo-phoria’ makes kids say the darndest things,2020-05-29
490,-0.07583094104664649,-0.13986432983706645,6,https://www.nytimes.com/2015/05/04/nyregion/recalling-an-infants-kidnapping-that-shocked-new-york.html,"In August 1994, the city turned itself upside down looking for a 2-month-old girl who was snatched from her mother at her job in Brooklyn.",2015-05-03
491,-0.01574390406283666,-0.003138156507914076,2,https://www.nytimes.com/2019/06/24/us/politics/migrants-emergency-aid-border.html,"Congress is trying to rush billions of dollars to the border to alleviate the suffering of detained migrants, but Democrats fear the funds will advance President Trump’s immigration policies.",2019-06-24
492,-0.253645943901394,0.23162738976960126,2,https://www.nytimes.com/2019/06/26/us/migrant-children-border-clint-texas.html,"A look inside the Border Patrol station at Clint, Tex., where visiting lawyers said they saw migrant children being held in filthy conditions.",2019-06-27
493,0.012438953629511421,-0.04304650435891423,2,https://parenting.blogs.nytimes.com/2014/02/14/terran-lyons-mcdonalds-crew-trainer-on-raising-2-on-the-minimum-wage/,"I work the night shift. It’s a good job, except they pay us so little. It would be easier except right now, it takes me about two hours on buses to drop my kids off and get to work.",2014-02-15
494,-0.0166828417160249,0.08585283446955767,4,https://www.nytimes.com/2012/12/29/nyregion/counting-blessings-after-a-harrowing-flood-escape.html,"With their possessions destroyed by Hurricane Sandy or stolen by looters, members of a family who trekked for three miles through the storm to find shelter are happy to have one another.",2012-12-29
495,-0.057914749503799746,-0.08324709395344357,2,https://www.nytimes.com/2011/11/26/business/black-friday-shoppers-fan-out-in-the-dark-of-night.html,"Shoppers on their initial Black Friday excursions found good deals, but many did not seem to think it was worth braving the crowds.",2011-11-25
496,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2010/10/03/weekinreview/03mcintire.html,Who’s behind an “Obamacare” protest ad? Who knows?,2010-10-03
497,-0.028032524290720864,-0.07901208385938224,2,https://www.nytimes.com/2012/03/12/business/media/news-from-the-advertising-industry.html,"Account assignments, executive appointments and miscellaneous news from advertising agencies.",2012-03-12
499,-0.002901759819527752,-0.08258160203633719,2,https://www.nytimes.com/2022/01/19/business/procter-gamble-2q-2021-earnings.html,The consumer goods giant said it will increase prices on fabric care products in February and personal care products in April.,2022-01-19
500,-0.08619541909283618,-0.10056859877357875,6,https://www.nytimes.com/2018/08/07/nyregion/floating-baby-nyc-father.html,"The mother of the 8-month-old filed a police report after the child’s father failed to return him to his home in the Bronx, a police official said.",2018-08-07
501,0.0005959790231808608,-0.04387191536325868,2,https://www.nytimes.com/2018/07/23/us/politics/senate-confirms-robert-wilkie-veterans-affairs.html,"The Department of Veterans Affairs, which has struggled for years to provide timely and efficient care, has been without permanent leadership since March and is dealing with high staff turnover.",2018-07-24
502,0.0978726580172273,0.09456444534098873,0,https://www.nytimes.com/2013/06/16/magazine/the-sippy-cup-1.html,"The more expensive strollers and cribs and organic diapers become, the better it is for everyone else.",2013-06-11
503,0.028488764542450442,0.005999970250125247,2,https://learning.blogs.nytimes.com/2016/04/13/student-question-do-you-want-to-be-promposed-to/,"Have you ever seen a “promposal,” either live or online? Would you like to be either the recipient or the designer of a promposal of your own? Why or why not?",2016-04-13
504,0.03358850477778126,-0.041240158741579616,2,https://www.nytimes.com/politics/first-draft/2016/01/19/sarah-palins-daughter-slams-ted-cruz-fans-trump-endorsement-speculation/,"Hours before a rally where Donald J. Trump has promised a big endorsement, Sarah Palin’s daughter Bristol attacked Senator Ted Cruz and said she hoped her mother would instead endorse Mr. Trump.",2016-01-19
505,0.004560381583797699,-0.03390806354954833,2,https://www.nytimes.com/2019/05/23/world/asia/philippines-canada-trash.html,"The garbage, which was mistakenly shipped to the Philippines in 2013 and 2014, had been the subject of a diplomatic dispute and outrage from President Rodrigo Duterte.",2019-05-23
506,0.02368825393555928,-0.11068674373854466,1,https://www.nytimes.com/2019/02/20/lens/fatherhood-view-of-the-world.html,"Following the birth of his daughter, Rian Dundon documented the messiness and gravity surrounding his new role in life.",2019-02-20
507,-0.05715141151998531,0.07171601659305823,4,https://takingnote.blogs.nytimes.com/2015/09/09/down-syndrome-and-abortion-readers-share-their-stories/,Readers offered their experiences of abortion decisions and living with family members with Down syndrome in response to a recent op-ed.,2015-09-09
508,-0.0006313055462743352,-0.06508828305958496,5,https://www.nytimes.com/politics/first-draft/2015/02/18/key-points-from-jeb-bushs-foreign-policy-speech/,Former Gov. Jeb Bush of Florida on Wednesday made his most extensive comments about foreign policy since announcing that he was considering a run for the Republican presidential nomination.,2015-02-18
509,-0.2421444167795304,0.3651619010245203,7,https://www.nytimes.com/2014/03/27/opinion/giving-up-on-4-year-olds.html,A report showing the use of excessively punitive policies in public schools against our most vulnerable children should shame the nation.,2014-03-27
510,-0.2421444167795304,0.3651619010245203,7,https://www.nytimes.com/2014/03/27/opinion/giving-up-on-4-year-olds.html,A report showing the use of excessively punitive policies in public schools against our most vulnerable children should shame the nation.,2014-03-27
511,-0.004868075477873374,-0.020944702015317507,2,https://lens.blogs.nytimes.com/2014/04/25/far-out-and-close-up/,"Larry Fink moved to Greenwich Village from suburbia in 1958, finding like-minded renegades among the Beat Generation.",2014-04-25
512,-0.02978821010132312,-0.17298316219986243,2,https://www.nytimes.com/2014/09/04/business/media/disney-details-a-new-boy-centric-animated-movie.html,“Big Hero 6” is about a teenage robotics prodigy who must save his city from a madman.,2014-09-03
513,-0.0656577530384883,0.31948710447552714,2,https://learning.blogs.nytimes.com/2012/11/30/how-do-you-make-parenting-difficult-for-your-parents/,What challenges do you or your siblings give your parents?,2012-11-30
514,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2019/08/05/crosswords/daily-puzzle-2019-08-06.html,Jon Olsen gets colorful.,2019-08-06
515,0.3748525256894887,0.15870237374916282,3,https://www.nytimes.com/2019/06/18/nyregion/dead-baby-doll-park-queens.html,More than 20 emergency responders took hours to determine that a lifeless baby in a “Crawling Dead” shirt was a fake.,2019-06-18
516,-0.004868075477873374,-0.020944702015317507,2,https://newoldage.blogs.nytimes.com/2012/09/04/on-ageism-and-eastwooding/,"Clint Eastwood’s speech bombed, and ageist remarks were quick to follow.",2012-09-04
517,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2013/02/11/arts/dance/the-oracle-at-skirball-center.html,"“The Oracle,” a dance inspired by Stravinsky’s “Rite of Spring,” was a star vehicle for the soloist Paul White.",2013-02-10
518,0.004560381583797699,-0.03390806354954833,2,https://takingnote.blogs.nytimes.com/2012/01/30/a-war-on-religion/,"In Florida, Newt Gingrich says Mitt Romney and the president have anti-religious agendas.",2012-01-30
519,0.007921139202914686,-0.018027347594911886,2,https://thecaucus.blogs.nytimes.com/2011/12/21/what-does-40-mean-to-you/,"The White House takes its fight to extend the payroll tax cut to Twitter, asking people what losing $40 every two weeks would mean to them.",2011-12-22
520,0.008192132142672028,-0.1424948667306197,1,https://brooks.blogs.nytimes.com/2011/11/29/the-life-report-karen-matarangas/,The life reports are in. Meet Karen Matarangas.,2011-11-29
521,-0.03524512746846182,-0.09742638922973071,2,https://cityroom.blogs.nytimes.com/2011/09/06/bloomberg-hails-lower-manhattans-revival-since-911/,"Beginning a week of Sept. 11 commemorations, Mr. Bloomberg honored shopkeepers and residents as well as the developers who have led the area’s revival.",2011-09-06
522,-0.1336992012547988,0.13381796646704938,2,https://well.blogs.nytimes.com/2011/06/17/a-dual-portrait-of-american-fatherhood/,"Fathers today are far more involved with their children than their counterparts four decades ago, but more fathers today also live apart from their kids, according to a new analysis of American dads.",2011-06-17
523,-0.02043800614046,-0.05984038446348974,2,https://parenting.blogs.nytimes.com/2010/08/31/adoption-raising-questions/,The state of Florida questioned a gay couple’s decision to adopt.,2010-08-31
524,-0.03349426595957519,-0.0703252570129096,2,https://www.nytimes.com/2010/10/31/fashion/31Project.html,"Like many others this viewer was wrong: the winner of “Project Runway” was Gretchen Jones, not the favorite, Mondo Guerra.",2010-10-29
525,-0.04798951730137023,-0.12365743387407625,2,https://tmagazine.blogs.nytimes.com/2010/02/05/chic-in-review-stealing-is-so-last-season/,All the fashion news of the week that’s fit to reprint.,2010-02-05
526,0.0126530350703691,-0.023719389409846626,2,https://www.nytimes.com/2010/06/02/world/americas/02guatemala.html,"Rescue workers continued to dig bodies from the rubble of landslides and floods that left at least 179 dead in Guatemala, Honduras and El Salvador.",2010-06-02
527,-0.015623263189267354,-0.04039654412556244,2,https://www.nytimes.com/2015/09/01/world/europe/in-vienna-trains-packed-with-migrants-are-welcomed-and-ushered-on.html,"Arriving from Hungary, hundreds of determined migrants switched trains at the Westbahnhof rail station as they pressed on for Germany.",2015-08-31
528,-0.009962277407910348,-0.044577546545447294,2,https://www.nytimes.com/2014/10/11/opinion/immigrants-from-central-america-need-legal-support.html,The Obama administration and Congress must do better to assure that migrants who fear persecution are given careful consideration.,2014-10-11
529,-0.042337369809061484,0.1737432473374428,4,https://www.nytimes.com/2011/08/14/us/14ttpregnancy.html,"The Texas Legislature deeply cut spending for family planning, but increased funding for a conservative group called Alternatives to Abortion.",2011-08-13
530,-0.3327820114130807,0.41328482626893503,2,https://parenting.blogs.nytimes.com/2010/03/23/are-mothers-oppressed-by-their-children/,French philosopher Elisabeth Badinter argues that women are being shackled and tyrannized — by their own children.,2010-03-23
531,0.03832444318540861,-0.03679501362702626,0,https://www.nytimes.com/2014/04/25/arts/dance/ballet-preljocajs-snow-white-at-the-joyce-theater.html,"Jealousy is the overriding theme of Angelin Preljocaj’s “Snow White,” presented by his company at the Joyce Theater.",2014-04-24
532,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2013/08/23/opinion/the-corpses-in-syria.html,"A chemical attack, if proved, will require an aggressive response from the West.",2013-08-23
533,-0.051860759942468755,0.015581661281214694,2,https://www.nytimes.com/2021/11/17/briefing/belarus-migrants-pfizer-antiviral.html,A clash at the Belarusian-Polish border.,2021-11-17
534,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2021/11/16/briefing/us-china-summit-pfizer-covid-pill-khalilzad.html,What the Xi-Biden meeting achieved.,2021-11-16
535,0.004467506543770693,-0.0349243591424007,2,https://www.nytimes.com/2019/07/08/us/politics/on-politics-eric-swalwell.html,In the On Politics newsletter: Some candidates may be starting to realize time spent lingering at the bottom of the polls could come at a cost back home.,2019-07-08
536,0.08662294773762348,0.004853993595716417,2,https://www.nytimes.com/2022/03/31/world/asia/hong-kong-china-covid.html,"Disputes about medics, squat toilets and diaper-changing duties underscore longstanding tensions between residents of Hong Kong and the mainland.",2022-03-31
537,-0.2273270240693084,0.42600968786321236,2,https://www.nytimes.com/2018/12/10/well/family/why-is-childrens-masturbation-such-a-secret.html,"Parents and children have questions, but there is surprisingly little guidance available in the pediatric literature.",2018-12-10
538,0.03744895706791547,-0.043286035675148875,2,https://www.nytimes.com/2018/07/11/well/a-survival-guide-for-the-fourth-trimester.html,Practical suggestions for women dealing with the surprising things that happen to their bodies in the first months after childbirth.,2018-07-11
539,0.04982656158699716,0.008056601956248667,2,https://www.nytimes.com/2018/06/27/well/the-joy-of-grandparenting.html,"It’s still diaper-changing and storybooks, so why does it feel so different from raising our own kids?",2018-06-27
540,0.026453627287273095,0.010329939888829473,2,https://www.nytimes.com/2019/02/20/magazine/pelosi-trump-and-the-spectacle-of-red-meat-politics.html,"The internet is great at rooting out and freeze-framing interpersonal drama. It has become downright masterful during the Trump era, our critic writes.",2019-02-20
541,-0.0010199128392149863,-0.043007464616939266,2,https://www.nytimes.com/2010/11/10/world/africa/10polio.html,The country plans to immunize its entire population after an outbreak that killed 104 people and left 201 paralyzed.,2010-11-10
542,-0.2287616646637693,0.2551590064046485,2,https://www.nytimes.com/2018/03/03/world/europe/italy-election-childcare-women.html,"Lacking social services, few women return to the work force after having children. Yet politicians have focused proposals on immigration and security.",2018-03-03
543,0.015590781394700475,0.025966361928022326,2,https://parenting.blogs.nytimes.com/2010/08/03/working-moms-are-fine-for-kids/,Researchers are telling mothers to relax,2010-08-03
544,-0.26680637812309493,0.34844624190397033,2,https://www.nytimes.com/2020/09/09/parenting/mental-health-parents-coronavirus.html,"New studies show caregivers with young children are stressed, with no signs of relief on the horizon.",2020-09-09
545,-0.45667683056294156,0.6775105661504526,2,https://www.nytimes.com/2011/11/06/travel/flying-with-children-the-bad-and-the-worse.html,"Flying with children is like “Survivor” at 36,000 feet. Some expert tips on how to manage the madness.",2011-11-04
546,-0.07953182105958528,-0.01615412440975749,2,https://www.nytimes.com/2014/06/30/sports/as-sumo-wrestling-grows-in-us-its-mostly-men-on-the-mats.html,"Women’s combat sports have been on a good run in the United States, but sumo wrestling is still waiting to take off.",2014-06-30
547,0.03247678326866279,-0.04019855121219549,2,https://www.nytimes.com/article/increase-breastmilk-supply.html,"Get help from skilled medical professionals, and let go of an “all-or-nothing” mentality.",2020-04-17
548,0.04061374514388298,-0.04732221899450563,2,https://www.nytimes.com/2020/04/17/parenting/baby-registry.html,These are the products you actually need for a newborn,2020-04-17
549,0.026599403124109598,0.011184663105150735,2,https://www.nytimes.com/2022/08/05/books/review/rhett-miller-dan-santat-the-baby-changing-station-patricia-maclachlan-my-life-begins.html,"Older siblings react to the arrival of new babies — in a picture book, a chapter book, an early reader and a middle grade novel.",2022-08-05
550,-0.039565716799450645,-0.07404356664609085,7,https://www.nytimes.com/2020/12/27/world/europe/turkey-erdogan-economy.html,"Turkey’s veteran leader played an aggressive hand abroad, but as the country’s economy plummets, he is feeling ire at home as many Turks struggle to buy food.",2020-12-27
551,0.0348073926707587,-0.03961286369006007,2,https://www.nytimes.com/2020/10/28/parenting/single-parent-child-bond.html,"I was my son’s only parent and our bond was strong. Now, I’m worried my daughter and I won’t have that connection.",2020-10-28
552,0.015337953002194161,-0.006239798460903561,2,https://www.nytimes.com/2020/07/12/world/middleeast/beirut-lebanon-economic-crisis.html,A TV chef abandons unaffordable beef. Blackouts make for sweltering summer nights. Changing money feels like a drug deal: The financial meltdown means daily pain and a blow to a country’s pride.,2020-07-12
553,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/article/bed-wetting-causes-solutions.html,Just when you thought potty training was over.,2020-04-18
554,0.025555579593101476,-0.048406203375775544,2,https://www.nytimes.com/2014/12/18/technology/personaltech/amazon-not-as-unstoppable-as-it-may-appear.html,"Despite growing fears of its invincibility, Amazon could be threatened as smartphones transform the way Americans shop and goods are delivered.",2014-12-17
555,-0.03430206603527462,-0.005533960001665726,2,https://www.nytimes.com/2012/12/24/technology/e-book-price-war-has-yet-to-arrive.html,"After a Justice Department investigation into e-book price-fixing, the cost of buying an e-book was supposed to plunge, but sales of e-readers and the content for them have stalled.",2012-12-23
556,0.004560381583797699,-0.03390806354954833,2,https://opinionator.blogs.nytimes.com/2010/12/30/rethinking-the-old-public-functionary/,Why James Buchanan wasn’t as bad a president as you think.,2010-12-31
557,-0.19926668536639636,0.3227977611368048,2,https://www.nytimes.com/2011/02/20/fashion/20CULTURAL.html,"With the proliferation of images of babies and children online, the idea that anyone might deserve protection from the digital lens has become an aberration.",2011-02-18
558,-0.030994936409685685,-0.009239561096540418,2,https://www.nytimes.com/2010/08/08/books/review/Lord-t.html,"Highlights of Mary Roach’s look at the way humans adapt to spacefaring include zestful accounts of human-waste disposal, body odor control and astral sexual desire.",2010-08-06
559,-0.20033955917354526,0.26634998289787143,2,https://www.nytimes.com/2011/02/25/us/25bcbayview.html,"Theresa Coleman of San Francisco took custody of her niece’s four young children, who were living in Georgia, but financial aid has been hard to come by.",2011-02-25
560,-0.0067333797959578685,-0.11761679087946401,7,https://www.nytimes.com/2020/03/30/parenting/coronavirus-comfort-food-kids.html,"Kids need comfort food, too, and much more this week from NYT Parenting.",2020-03-30
561,0.022186015124107825,-0.05051423819537473,2,https://www.nytimes.com/2022/02/06/health/climate-anxiety-therapy.html,"Ten years ago, psychologists proposed that a wide range of people would suffer anxiety and grief over climate. Skepticism about that idea is gone.",2022-02-06
562,-0.03914546450643799,-0.1339497789536792,2,https://www.nytimes.com/2019/01/26/opinion/sunday/the-quotable-russell-baker.html,"Russell Baker, a longtime New York Times columnist, died last week at 93. He understood a viral quip well before the era of Twitter.",2019-01-26
563,-0.294077516665004,0.23199925479176675,2,https://www.nytimes.com/2019/01/10/arts/music/baby-shark-billboard.html,"The infectious children’s song debuted at No. 32 on the Billboard Hot 100 this week, which means Pinkfong has now had as many Top 40 hits as Jimi Hendrix.",2019-01-10
564,-0.0017837756109299757,-0.053881305788599704,2,https://www.nytimes.com/2019/10/08/nyregion/Miss-Subways-NYC.html,"The storied “beauty” pageant, revived two years ago, now rewards those who most creatively vent their frustration at public transit.",2019-10-08
565,0.5245654223926979,0.11994592185942879,3,https://www.nytimes.com/2018/06/05/business/kate-spade-handbag-brand-history.html,"Initially known for simple purses in punchy colors, the Kate Spade New York label grew to include a vast collection that includes furniture, baby gifts and sneakers.",2018-06-05
566,-0.055472583872771396,0.17786965909789945,2,https://www.nytimes.com/2018/12/29/travel/how-airlines-are-catering-to-their-smallest-customers-children.html,"More and more airlines are turning their attention to their youngest travelers — both to appease their parents, and to keep other passengers happy on long flights.",2018-12-29
567,-0.046140056702527146,-0.03512662457850431,2,https://www.nytimes.com/2019/06/14/style/uk-gender-stereotype-ads-ban.html,"No more commercials showing men struggling to do a load of laundry, or asking women if they are “beach body ready.”",2019-06-14
569,0.0008948688528231691,-0.05675779794831108,2,https://www.nytimes.com/2022/12/28/nyregion/new-years-eve-ball-drop-how-to-watch.html,The longstanding tradition will return to full capacity after two years of scaled-back festivities because of the coronavirus pandemic. Here’s how to watch.,2022-12-28
572,0.009585413988281105,-0.026861681187869104,2,https://www.nytimes.com/2016/12/30/books/review/america-the-ingenious-kevin-baker.html,Kevin Baker looks at our country’s tradition of innovation in “America the Ingenious.”,2016-12-30
573,-0.027669282143530403,-0.0726791520898239,2,https://boss.blogs.nytimes.com/2012/08/20/this-week-in-small-business-reinventing-the-toilet/,Plus: Do you delegate too much? Do you ask dumb questions? (That’s a good thing.) And have you tried to get a microloan?,2012-08-20
574,-0.02060273810075069,-0.009142924538219861,2,https://wordplay.blogs.nytimes.com/2015/05/15/i-havent-the-foggiest/,Byron Walden is back. Avert your eyes.,2015-05-16
575,0.08432833562794208,-0.13534560573149296,1,https://www.nytimes.com/2011/05/08/books/review/excerpt-the-boy-in-the-moon-by-ian-brown.html,"“For the first eight years of Walker’s life, every night is the same.”",2011-05-06
576,0.19489839087506416,0.26991546739752076,3,https://www.nytimes.com/2013/09/20/booming/how-did-you-handle-grandparents-unsolicited-parenting-advice.html,"There is nothing like the arrival of a baby to crystallize the child-rearing views of everyone around a new parent — especially the views of that parent’s own parents, or parents-in-law.",2013-09-20
577,0.7725668704317763,0.32716237994492353,3,https://thelede.blogs.nytimes.com/2013/07/22/books-brioche-and-baby-clothes-the-royal-merchandise/,"British retailers, hotels and ceramic factories are betting on the arrival of the royal baby to improve the otherwise gloomy economic situation.",2013-07-22
578,-0.0028260145764893727,-0.03137915855792029,2,https://www.nytimes.com/2013/06/01/business/global/protests-block-european-central-bank-in-frankfurt.html,"Demonstrators against economic austerity in Europe, organized by a group called Blockupy, immobilized a large part of central Frankfurt on Friday.",2013-05-31
579,-0.010354447605780179,-0.06173729238394241,2,https://parenting.blogs.nytimes.com/2013/08/29/a-new-airline-class-for-the-child-intolerant/,Yet another airline aims to accommodate people who can’t tolerate even the possibility of being seated near the chaos of youth.,2013-08-29
580,0.1408728022676536,-0.03860656774320993,2,https://learning.blogs.nytimes.com/2013/03/11/fill-in-for-demi-lovato-no-airbrushing-required/,"Fill in the blanks in the first eight paragraphs of the article “For Demi Lovato, No Airbrushing Required” by Nicole LaPorte.",2013-03-11
581,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2013/08/04/magazine/tmb-too-much-baby.html,Facebook and free will.,2013-08-02
582,-0.03164498160114377,0.0011977687013382467,2,https://www.nytimes.com/2013/03/10/nyregion/books-on-3-little-red-school-house-alumni-and-the-united-nations.html,Books on three prominent graduates of the Little Red School House in Greenwich Village and the competition to host the United Nations.,2013-03-09
583,-0.08383590968127877,-0.10078300604908837,6,https://india.blogs.nytimes.com/2012/06/20/french-diplomat-rape-case/,"Despite corroborating medical evidence, Bangalore police took five days to arrest the diplomat charged with raping his 3-year-old daughter.",2012-06-20
584,-0.0656577530384883,0.31948710447552714,2,https://www.nytimes.com/2012/08/09/fashion/unbabyme-keeps-baby-pictures-off-facebook.html,Are you tired of photos from overly proud new parents? Here’s the answer.,2012-08-08
586,0.014482601320394802,-0.046820772869410394,2,https://www.nytimes.com/2015/02/01/opinion/sunday/labor-rights-for-home-care-aides-are-delayed-yet-again.html,A federal judge’s decision on the labeling of aides for the elderly and disabled “companions” means an even longer wait for labor protections.,2015-01-31
587,-0.050250824202273815,-0.08126223594525567,2,https://learning.blogs.nytimes.com/2011/11/17/poetry/,"This week’s Poetry Pairing matches “To My Dear and Loving Husband,” by Anne Bradstreet, with “Bound by Love and Disability, and Keeping a Vow Until the End,” a Metro column by Jim Dwyer.",2011-11-17
588,0.0016875949234065116,0.10328154552443375,2,https://www.nytimes.com/2014/12/07/fashion/weddings/a-broadway-baby-takes-on-a-co-star.html,"Ms. Levy’s father set a high bar for anyone she dated, but when Mr. Ryzowy first met her parents, it wasn’t the grilling he expected.",2014-12-07
589,-0.058819977578599664,-0.03148054776222748,2,https://www.nytimes.com/2012/07/06/us/alaskan-womens-shelter-can-reopen-with-grant.html,"A $50,000 grant and more than $30,000 in donations will allow a women’s shelter in a remote Alaskan Native village to continue operating.",2012-07-06
590,-0.08992343134393282,-0.00022277693999787107,2,https://www.nytimes.com/2018/09/03/theater/review-scraps-geraldine-inoa-flea.html,A community reels after a young father is killed by police in Geraldine Inoa’s unsettling play.,2018-09-03
591,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2011/12/11/nyregion/a-brooklyn-store-offers-astounding-variety-with-patter.html,"At Nick’s Discount Store in Bath Beach, the merchandise includes lawn ornaments, skin lotion, pet supplies — and there’s a deli up front.",2011-12-08
592,-0.02978821010132312,-0.17298316219986243,2,https://www.nytimes.com/2011/02/20/travel/20checkin-fairmont.html,"A super-modern addition to the classic downtown hotels, with a stylistic flair befitting the Asian influences on the city.",2011-02-18
593,-0.17467137451436254,0.2068463712660876,2,https://cityroom.blogs.nytimes.com/2010/01/15/complaint-box-baby-barflies/,"In Park Slope, a Brooklyn neighborhood renowned for its abundance of children, even the barrooms have been infiltrated by little people.",2010-01-15
594,-0.3102283199078742,0.4188558545610824,2,https://parenting.blogs.nytimes.com/2015/02/27/my-dad-strict-my-daughters-papa-not-so-much/,My mom tells me that my dad has always been great with children. But that’s not what I remember.,2015-02-27
595,0.05806994614763577,-0.01003032331199572,2,https://www.nytimes.com/2024/10/07/business/china-pinduoduo-ecommerce.html,"The push by Pinduoduo to lower prices has helped it become one of China’s fastest-growing e-commerce apps, and epitomizes a broader force plaguing the economy.",2024-10-07
596,-0.07888193105862273,-0.068621957580786,4,https://www.nytimes.com/2010/08/08/us/08gays.html,"While the news that a court had struck down Proposition 8 was welcome, many same-sex couples celebrating Family Week faced more pressing issues  like play dates and parenting workshops.",2010-08-07
597,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2019/07/06/us/politics/cory-booker-tv-radio.html,He has crafted a political style that emphasizes being present for the issues he’s fighting for.,2019-07-06
598,0.015316671712912079,-0.02620772183380814,2,https://cityroom.blogs.nytimes.com/2013/01/18/in-a-mobile-kitchen-bringing-brooklyn-love-to-a-presidents-choir/,"Christopher Scott, the owner of Brooklyn Commune, is one of the volunteer chefs who will be responsible for feeding the Brooklyn Tabernacle Choir, which is performing at President Obama’s second inauguration.",2013-01-18
599,-0.007018313125833768,-0.03662830696681713,2,https://cityroom.blogs.nytimes.com/2013/01/17/2-papa-smurfs-a-reputed-wise-guy-and-a-reputed-wiseguy/,The arrest of a man who the authorities say is a mob associate with a colorful nickname brings reminders of some others with monikers quite distant from the names on their birth certificates.,2013-01-17
600,-0.07464101672228232,0.28441642361768177,4,https://www.nytimes.com/2020/03/31/nyregion/coronavirus-nursing-homes-nyc.html,"With visitors banned, family members are in a panic: Who will feed their parents? Who will change the sheets?",2020-03-31
601,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2019/07/06/us/politics/cory-booker-tv-radio.html,He has crafted a political style that emphasizes being present for the issues he’s fighting for.,2019-07-06
602,0.10430217428162383,0.0023974528640599473,2,https://www.nytimes.com/2018/07/13/world/europe/uk-trump-protest-may.html,"A pin in its diaper and a smartphone in its hand, the 19-foot inflatable was released above Parliament Square and soared for about two hours.",2018-07-13
603,0.293234683302215,0.1226650245828772,3,https://www.nytimes.com/article/baby-sleeps-own-room.html,"Sharing a bedroom can make nursing, changing diapers and comforting the baby easier at night. But many families eventually decide that it’s time for a move.",2020-04-17
604,-0.05929169072473302,-0.0765212205860662,2,https://www.nytimes.com/2017/09/16/us/irma-chainsaw-nun-hot-cops.html,Photogenic police officers and a man who playfully suggested firing guns at the storm were among the people Hurricane Irma introduced to the world.,2017-09-16
605,-0.0258002985323091,-0.07981235838723455,1,https://www.nytimes.com/2016/07/21/opinion/campaign-stops/why-men-want-to-marry-melanias-and-raise-ivankas.html,"The women in Donald Trump’s life have sharply different roles. That difference is what many other men want, too.",2016-07-21
606,0.1408728022676536,-0.03860656774320993,2,https://tmagazine.blogs.nytimes.com/2010/11/19/the-moments-holiday-gift-guide/,The season’s first rule of giving — the more the merrier.,2010-11-19
